experiment_component,pair_id,game_id,seed,base_game_index,reference_or_replay,strategy,mirrored,physical_direction,actor_mapping,physical_mapping,action_log_id,action_count,reference_action_count,replay_action_count,action_sequence_exact_match,state_sequence_exact_match,winner_match,total_rounds_match,final_alive_set_match,first_divergence_event_index,first_divergence_round,first_divergence_phase,first_divergence_type,mirrored_action_sequence_match,first_check_mirror_match,full_check_sequence_mirror_match,vote_sequence_mirror_match,speech_sequence_mirror_match,winner_mirror_match,rounds_mirror_match,final_alive_mirror_match,winner,village_win,wolf_win,total_rounds,seer_actor_uid,seer_survived_to_game_end,total_seer_checks,found_wolf_by_check_1,found_wolf_by_check_2,found_wolf_by_check_3
physical_mirror_replay,physical_mirror_seed_43_base_305,physical_mirror_seed_43_base_305,43,305,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""witch"",""3"":""werewolf"",""4"":""villager"",""5"":""villager"",""6"":""seer"",""7"":""villager"",""8"":""hunter"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_305_physical_clockwise_mirrored,46,46,46,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,6,1,3,0,0,1
physical_mirror_replay,physical_mirror_seed_43_base_306,physical_mirror_seed_43_base_306,43,306,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""villager"",""4"":""werewolf"",""5"":""werewolf"",""6"":""witch"",""7"":""seer"",""8"":""hunter"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_306_physical_clockwise_mirrored,64,64,64,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,7,0,4,0,0,1
physical_mirror_replay,physical_mirror_seed_43_base_307,physical_mirror_seed_43_base_307,43,307,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""hunter"",""4"":""witch"",""5"":""villager"",""6"":""villager"",""7"":""seer"",""8"":""werewolf"",""9"":""werewolf"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_307_physical_clockwise_mirrored,62,62,62,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,7,0,2,1,1,1
physical_mirror_replay,physical_mirror_seed_43_base_308,physical_mirror_seed_43_base_308,43,308,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""seer"",""3"":""hunter"",""4"":""witch"",""5"":""werewolf"",""6"":""villager"",""7"":""villager"",""8"":""werewolf"",""9"":""werewolf"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_308_physical_clockwise_mirrored,65,65,65,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,5,2,0,1,0,0,0
physical_mirror_replay,physical_mirror_seed_43_base_309,physical_mirror_seed_43_base_309,43,309,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""villager"",""4"":""witch"",""5"":""werewolf"",""6"":""seer"",""7"":""werewolf"",""8"":""hunter"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_309_physical_clockwise_mirrored,52,52,52,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,6,0,4,1,1,1
physical_mirror_replay,physical_mirror_seed_43_base_310,physical_mirror_seed_43_base_310,43,310,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""villager"",""4"":""werewolf"",""5"":""witch"",""6"":""hunter"",""7"":""villager"",""8"":""seer"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_310_physical_clockwise_mirrored,54,54,54,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,8,1,3,0,1,1
physical_mirror_replay,physical_mirror_seed_43_base_311,physical_mirror_seed_43_base_311,43,311,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""hunter"",""3"":""witch"",""4"":""werewolf"",""5"":""seer"",""6"":""villager"",""7"":""werewolf"",""8"":""villager"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_311_physical_clockwise_mirrored,65,65,65,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,5,0,3,0,1,1
physical_mirror_replay,physical_mirror_seed_43_base_312,physical_mirror_seed_43_base_312,43,312,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""werewolf"",""4"":""seer"",""5"":""werewolf"",""6"":""villager"",""7"":""villager"",""8"":""villager"",""9"":""hunter"",""10"":""witch""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_312_physical_clockwise_mirrored,68,68,68,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,4,0,4,1,1,1
physical_mirror_replay,physical_mirror_seed_43_base_313,physical_mirror_seed_43_base_313,43,313,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""witch"",""2"":""hunter"",""3"":""villager"",""4"":""werewolf"",""5"":""werewolf"",""6"":""villager"",""7"":""werewolf"",""8"":""villager"",""9"":""villager"",""10"":""seer""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_313_physical_clockwise_mirrored,63,63,63,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,10,0,3,0,0,0
physical_mirror_replay,physical_mirror_seed_43_base_314,physical_mirror_seed_43_base_314,43,314,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""villager"",""4"":""werewolf"",""5"":""hunter"",""6"":""witch"",""7"":""villager"",""8"":""seer"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_314_physical_clockwise_mirrored,52,52,52,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,8,1,3,0,1,1
physical_mirror_replay,physical_mirror_seed_43_base_315,physical_mirror_seed_43_base_315,43,315,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""villager"",""3"":""seer"",""4"":""witch"",""5"":""hunter"",""6"":""werewolf"",""7"":""villager"",""8"":""werewolf"",""9"":""werewolf"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_315_physical_clockwise_mirrored,51,51,51,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,3,0,1,0,0,0
physical_mirror_replay,physical_mirror_seed_43_base_316,physical_mirror_seed_43_base_316,43,316,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""villager"",""3"":""werewolf"",""4"":""hunter"",""5"":""werewolf"",""6"":""villager"",""7"":""villager"",""8"":""witch"",""9"":""werewolf"",""10"":""seer""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_316_physical_clockwise_mirrored,61,61,61,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,10,0,1,0,0,0
physical_mirror_replay,physical_mirror_seed_43_base_317,physical_mirror_seed_43_base_317,43,317,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""werewolf"",""3"":""witch"",""4"":""villager"",""5"":""hunter"",""6"":""werewolf"",""7"":""villager"",""8"":""villager"",""9"":""villager"",""10"":""seer""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_317_physical_clockwise_mirrored,51,51,51,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,10,1,3,1,1,1
physical_mirror_replay,physical_mirror_seed_43_base_318,physical_mirror_seed_43_base_318,43,318,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""seer"",""3"":""villager"",""4"":""hunter"",""5"":""werewolf"",""6"":""villager"",""7"":""werewolf"",""8"":""werewolf"",""9"":""witch"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_318_physical_clockwise_mirrored,43,43,43,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,2,0,1,0,0,0
physical_mirror_replay,physical_mirror_seed_43_base_319,physical_mirror_seed_43_base_319,43,319,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""witch"",""4"":""werewolf"",""5"":""seer"",""6"":""werewolf"",""7"":""villager"",""8"":""villager"",""9"":""villager"",""10"":""hunter""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_319_physical_clockwise_mirrored,48,48,48,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,5,1,3,1,1,1
physical_mirror_replay,physical_mirror_seed_43_base_320,physical_mirror_seed_43_base_320,43,320,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""villager"",""3"":""werewolf"",""4"":""villager"",""5"":""witch"",""6"":""werewolf"",""7"":""villager"",""8"":""seer"",""9"":""hunter"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_320_physical_clockwise_mirrored,22,22,22,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,2,8,0,2,0,1,1
physical_mirror_replay,physical_mirror_seed_43_base_321,physical_mirror_seed_43_base_321,43,321,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""villager"",""3"":""werewolf"",""4"":""villager"",""5"":""werewolf"",""6"":""seer"",""7"":""werewolf"",""8"":""witch"",""9"":""villager"",""10"":""hunter""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_321_physical_clockwise_mirrored,55,55,55,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,6,0,3,1,1,1
physical_mirror_replay,physical_mirror_seed_43_base_322,physical_mirror_seed_43_base_322,43,322,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""villager"",""3"":""werewolf"",""4"":""seer"",""5"":""villager"",""6"":""hunter"",""7"":""werewolf"",""8"":""witch"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_322_physical_clockwise_mirrored,54,54,54,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,4,1,3,0,0,0
physical_mirror_replay,physical_mirror_seed_43_base_323,physical_mirror_seed_43_base_323,43,323,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""hunter"",""2"":""villager"",""3"":""werewolf"",""4"":""villager"",""5"":""villager"",""6"":""witch"",""7"":""werewolf"",""8"":""seer"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_323_physical_clockwise_mirrored,54,54,54,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,8,1,4,0,1,1
physical_mirror_replay,physical_mirror_seed_43_base_324,physical_mirror_seed_43_base_324,43,324,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""hunter"",""3"":""seer"",""4"":""witch"",""5"":""villager"",""6"":""werewolf"",""7"":""villager"",""8"":""villager"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_324_physical_clockwise_mirrored,61,61,61,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,3,0,1,0,0,0
physical_mirror_replay,physical_mirror_seed_43_base_325,physical_mirror_seed_43_base_325,43,325,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""villager"",""4"":""villager"",""5"":""werewolf"",""6"":""villager"",""7"":""hunter"",""8"":""seer"",""9"":""witch"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_325_physical_clockwise_mirrored,54,54,54,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,8,1,3,0,1,1
physical_mirror_replay,physical_mirror_seed_43_base_326,physical_mirror_seed_43_base_326,43,326,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""hunter"",""2"":""villager"",""3"":""villager"",""4"":""villager"",""5"":""seer"",""6"":""werewolf"",""7"":""werewolf"",""8"":""werewolf"",""9"":""witch"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_326_physical_clockwise_mirrored,38,38,38,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,2,5,1,2,1,1,1
physical_mirror_replay,physical_mirror_seed_43_base_327,physical_mirror_seed_43_base_327,43,327,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""seer"",""4"":""witch"",""5"":""werewolf"",""6"":""villager"",""7"":""villager"",""8"":""villager"",""9"":""werewolf"",""10"":""hunter""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_327_physical_clockwise_mirrored,64,64,64,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,3,0,4,0,1,1
physical_mirror_replay,physical_mirror_seed_43_base_328,physical_mirror_seed_43_base_328,43,328,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""villager"",""3"":""werewolf"",""4"":""witch"",""5"":""werewolf"",""6"":""seer"",""7"":""hunter"",""8"":""villager"",""9"":""werewolf"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_328_physical_clockwise_mirrored,56,56,56,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,6,0,2,0,1,1
physical_mirror_replay,physical_mirror_seed_43_base_329,physical_mirror_seed_43_base_329,43,329,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""villager"",""3"":""villager"",""4"":""werewolf"",""5"":""werewolf"",""6"":""villager"",""7"":""seer"",""8"":""hunter"",""9"":""witch"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_329_physical_clockwise_mirrored,58,58,58,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,7,0,2,0,1,1
physical_mirror_replay,physical_mirror_seed_43_base_330,physical_mirror_seed_43_base_330,43,330,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""werewolf"",""4"":""werewolf"",""5"":""villager"",""6"":""witch"",""7"":""seer"",""8"":""villager"",""9"":""hunter"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_330_physical_clockwise_mirrored,28,28,28,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,2,7,1,2,0,0,0
physical_mirror_replay,physical_mirror_seed_43_base_331,physical_mirror_seed_43_base_331,43,331,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""witch"",""2"":""villager"",""3"":""hunter"",""4"":""werewolf"",""5"":""werewolf"",""6"":""villager"",""7"":""werewolf"",""8"":""seer"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_331_physical_clockwise_mirrored,52,52,52,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,8,0,1,0,0,0
physical_mirror_replay,physical_mirror_seed_43_base_332,physical_mirror_seed_43_base_332,43,332,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""villager"",""3"":""hunter"",""4"":""werewolf"",""5"":""villager"",""6"":""seer"",""7"":""werewolf"",""8"":""villager"",""9"":""witch"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_332_physical_clockwise_mirrored,44,44,44,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,6,0,2,1,1,1
physical_mirror_replay,physical_mirror_seed_43_base_333,physical_mirror_seed_43_base_333,43,333,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""witch"",""4"":""werewolf"",""5"":""villager"",""6"":""villager"",""7"":""villager"",""8"":""seer"",""9"":""hunter"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_333_physical_clockwise_mirrored,53,53,53,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,8,0,1,0,0,0
physical_mirror_replay,physical_mirror_seed_43_base_334,physical_mirror_seed_43_base_334,43,334,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""villager"",""4"":""witch"",""5"":""villager"",""6"":""villager"",""7"":""seer"",""8"":""hunter"",""9"":""werewolf"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_334_physical_clockwise_mirrored,61,61,61,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,7,0,1,0,0,0
physical_mirror_replay,physical_mirror_seed_43_base_335,physical_mirror_seed_43_base_335,43,335,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""hunter"",""3"":""werewolf"",""4"":""villager"",""5"":""villager"",""6"":""seer"",""7"":""witch"",""8"":""werewolf"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_335_physical_clockwise_mirrored,67,67,67,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,6,1,4,0,1,1
physical_mirror_replay,physical_mirror_seed_43_base_336,physical_mirror_seed_43_base_336,43,336,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""villager"",""3"":""werewolf"",""4"":""villager"",""5"":""villager"",""6"":""hunter"",""7"":""witch"",""8"":""werewolf"",""9"":""seer"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_336_physical_clockwise_mirrored,55,55,55,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,9,0,3,0,1,1
physical_mirror_replay,physical_mirror_seed_43_base_337,physical_mirror_seed_43_base_337,43,337,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""villager"",""4"":""werewolf"",""5"":""seer"",""6"":""hunter"",""7"":""villager"",""8"":""villager"",""9"":""werewolf"",""10"":""witch""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_337_physical_clockwise_mirrored,67,67,67,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,4,5,0,2,0,0,0
physical_mirror_replay,physical_mirror_seed_43_base_338,physical_mirror_seed_43_base_338,43,338,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""witch"",""2"":""seer"",""3"":""hunter"",""4"":""werewolf"",""5"":""villager"",""6"":""villager"",""7"":""villager"",""8"":""villager"",""9"":""werewolf"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_338_physical_clockwise_mirrored,54,54,54,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,2,0,2,0,1,1
physical_mirror_replay,physical_mirror_seed_43_base_339,physical_mirror_seed_43_base_339,43,339,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""hunter"",""3"":""werewolf"",""4"":""witch"",""5"":""werewolf"",""6"":""villager"",""7"":""seer"",""8"":""villager"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_339_physical_clockwise_mirrored,55,55,55,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,7,0,3,0,0,0
physical_mirror_replay,physical_mirror_seed_43_base_340,physical_mirror_seed_43_base_340,43,340,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""werewolf"",""3"":""villager"",""4"":""witch"",""5"":""seer"",""6"":""villager"",""7"":""hunter"",""8"":""villager"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_340_physical_clockwise_mirrored,45,45,45,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,5,1,3,0,0,1
physical_mirror_replay,physical_mirror_seed_43_base_341,physical_mirror_seed_43_base_341,43,341,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""werewolf"",""4"":""villager"",""5"":""hunter"",""6"":""witch"",""7"":""villager"",""8"":""villager"",""9"":""werewolf"",""10"":""seer""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_341_physical_clockwise_mirrored,24,24,24,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,2,10,1,2,0,1,1
physical_mirror_replay,physical_mirror_seed_43_base_342,physical_mirror_seed_43_base_342,43,342,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""werewolf"",""3"":""villager"",""4"":""hunter"",""5"":""witch"",""6"":""seer"",""7"":""werewolf"",""8"":""werewolf"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_342_physical_clockwise_mirrored,55,55,55,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,6,1,3,1,1,1
physical_mirror_replay,physical_mirror_seed_43_base_343,physical_mirror_seed_43_base_343,43,343,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""werewolf"",""2"":""werewolf"",""3"":""villager"",""4"":""witch"",""5"":""villager"",""6"":""hunter"",""7"":""seer"",""8"":""werewolf"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_343_physical_clockwise_mirrored,45,45,45,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,7,0,2,1,1,1
physical_mirror_replay,physical_mirror_seed_43_base_344,physical_mirror_seed_43_base_344,43,344,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""seer"",""3"":""werewolf"",""4"":""witch"",""5"":""villager"",""6"":""hunter"",""7"":""werewolf"",""8"":""villager"",""9"":""werewolf"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_344_physical_clockwise_mirrored,60,60,60,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,4,2,0,4,1,1,1
physical_mirror_replay,physical_mirror_seed_43_base_345,physical_mirror_seed_43_base_345,43,345,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""witch"",""3"":""hunter"",""4"":""werewolf"",""5"":""villager"",""6"":""werewolf"",""7"":""seer"",""8"":""werewolf"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_345_physical_clockwise_mirrored,58,58,58,1,1,1,1,1,,,,none,,,,,,,,,wolf,0,1,3,7,0,2,1,1,1
physical_mirror_replay,physical_mirror_seed_43_base_346,physical_mirror_seed_43_base_346,43,346,mirrored_replay_pair,physical_clockwise,1,mirrored_same_actions,"{""1"":""villager"",""2"":""witch"",""3"":""hunter"",""4"":""villager"",""5"":""villager"",""6"":""werewolf"",""7"":""werewolf"",""8"":""werewolf"",""9"":""seer"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",physical_mirror_reference_seed_43_base_346_physical_clockwise_mirrored,54,54,54,1,1,1,1,1,,,,none,,,,,,,,,village,1,0,3,9,0,2,0,0,0
