experiment_component,pair_id,game_id,seed,base_game_index,reference_or_replay,strategy,mirrored,physical_direction,actor_mapping,physical_mapping,action_log_id,action_count,reference_action_count,replay_action_count,action_sequence_exact_match,state_sequence_exact_match,winner_match,total_rounds_match,final_alive_set_match,first_divergence_event_index,first_divergence_round,first_divergence_phase,first_divergence_type,mirrored_action_sequence_match,first_check_mirror_match,full_check_sequence_mirror_match,vote_sequence_mirror_match,speech_sequence_mirror_match,winner_mirror_match,rounds_mirror_match,final_alive_mirror_match,winner,village_win,wolf_win,total_rounds,seer_actor_uid,seer_survived_to_game_end,total_seer_checks,found_wolf_by_check_1,found_wolf_by_check_2,found_wolf_by_check_3
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_164,strategy_mirror_seed_43_base_164,43,164,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""werewolf"",""3"":""werewolf"",""4"":""seer"",""5"":""hunter"",""6"":""villager"",""7"":""witch"",""8"":""villager"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_164_physical_clockwise,57,57,57,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,3,4,0,3,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_165,strategy_mirror_seed_43_base_165,43,165,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""werewolf"",""2"":""seer"",""3"":""villager"",""4"":""villager"",""5"":""witch"",""6"":""villager"",""7"":""werewolf"",""8"":""hunter"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_165_physical_clockwise,44,44,44,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,3,2,0,2,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_166,strategy_mirror_seed_43_base_166,43,166,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""seer"",""2"":""witch"",""3"":""werewolf"",""4"":""werewolf"",""5"":""villager"",""6"":""villager"",""7"":""werewolf"",""8"":""villager"",""9"":""hunter"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_166_physical_clockwise,52,52,52,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,village,1,0,4,1,0,2,0,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_167,strategy_mirror_seed_43_base_167,43,167,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""werewolf"",""3"":""villager"",""4"":""witch"",""5"":""werewolf"",""6"":""villager"",""7"":""villager"",""8"":""seer"",""9"":""hunter"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_167_physical_clockwise,43,43,43,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,3,8,1,3,0,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_168,strategy_mirror_seed_43_base_168,43,168,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""hunter"",""2"":""werewolf"",""3"":""witch"",""4"":""seer"",""5"":""werewolf"",""6"":""villager"",""7"":""werewolf"",""8"":""villager"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_168_physical_clockwise,57,57,57,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,village,1,0,3,4,1,3,1,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_169,strategy_mirror_seed_43_base_169,43,169,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""werewolf"",""2"":""villager"",""3"":""villager"",""4"":""werewolf"",""5"":""hunter"",""6"":""villager"",""7"":""werewolf"",""8"":""seer"",""9"":""witch"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_169_physical_clockwise,62,62,62,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,village,1,0,4,8,0,2,0,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_170,strategy_mirror_seed_43_base_170,43,170,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""seer"",""3"":""villager"",""4"":""hunter"",""5"":""witch"",""6"":""villager"",""7"":""villager"",""8"":""werewolf"",""9"":""werewolf"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_170_physical_clockwise,60,60,60,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,4,2,1,4,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_171,strategy_mirror_seed_43_base_171,43,171,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""werewolf"",""2"":""hunter"",""3"":""werewolf"",""4"":""werewolf"",""5"":""seer"",""6"":""villager"",""7"":""villager"",""8"":""villager"",""9"":""villager"",""10"":""witch""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_171_physical_clockwise,57,57,57,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,3,5,0,3,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_172,strategy_mirror_seed_43_base_172,43,172,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""werewolf"",""2"":""villager"",""3"":""villager"",""4"":""werewolf"",""5"":""villager"",""6"":""hunter"",""7"":""seer"",""8"":""werewolf"",""9"":""witch"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_172_physical_clockwise,69,69,69,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,4,7,0,3,1,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_173,strategy_mirror_seed_43_base_173,43,173,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""witch"",""2"":""hunter"",""3"":""seer"",""4"":""villager"",""5"":""villager"",""6"":""werewolf"",""7"":""villager"",""8"":""werewolf"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_173_physical_clockwise,56,56,56,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,village,1,0,3,3,1,3,0,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_174,strategy_mirror_seed_43_base_174,43,174,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""hunter"",""2"":""villager"",""3"":""witch"",""4"":""villager"",""5"":""werewolf"",""6"":""werewolf"",""7"":""villager"",""8"":""seer"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_174_physical_clockwise,62,62,62,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,4,8,0,2,0,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_175,strategy_mirror_seed_43_base_175,43,175,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""villager"",""3"":""seer"",""4"":""werewolf"",""5"":""villager"",""6"":""villager"",""7"":""werewolf"",""8"":""werewolf"",""9"":""hunter"",""10"":""witch""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_175_physical_clockwise,50,50,50,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,village,1,0,3,3,1,3,1,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_176,strategy_mirror_seed_43_base_176,43,176,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""witch"",""2"":""hunter"",""3"":""villager"",""4"":""werewolf"",""5"":""werewolf"",""6"":""seer"",""7"":""werewolf"",""8"":""villager"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_176_physical_clockwise,70,70,70,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,5,6,0,4,1,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_177,strategy_mirror_seed_43_base_177,43,177,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""werewolf"",""2"":""villager"",""3"":""werewolf"",""4"":""werewolf"",""5"":""villager"",""6"":""villager"",""7"":""hunter"",""8"":""seer"",""9"":""villager"",""10"":""witch""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_177_physical_clockwise,45,45,45,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,3,8,1,3,0,0,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_178,strategy_mirror_seed_43_base_178,43,178,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""villager"",""3"":""villager"",""4"":""seer"",""5"":""werewolf"",""6"":""witch"",""7"":""villager"",""8"":""werewolf"",""9"":""hunter"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_178_physical_clockwise,46,46,46,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,village,1,0,3,4,1,3,1,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_179,strategy_mirror_seed_43_base_179,43,179,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""werewolf"",""2"":""villager"",""3"":""villager"",""4"":""villager"",""5"":""witch"",""6"":""werewolf"",""7"":""villager"",""8"":""hunter"",""9"":""seer"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_179_physical_clockwise,54,54,54,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,4,9,0,2,1,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_180,strategy_mirror_seed_43_base_180,43,180,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""witch"",""2"":""villager"",""3"":""villager"",""4"":""villager"",""5"":""seer"",""6"":""hunter"",""7"":""villager"",""8"":""werewolf"",""9"":""werewolf"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_180_physical_clockwise,41,41,41,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,3,5,0,1,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_181,strategy_mirror_seed_43_base_181,43,181,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""seer"",""3"":""werewolf"",""4"":""werewolf"",""5"":""werewolf"",""6"":""villager"",""7"":""villager"",""8"":""witch"",""9"":""hunter"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_181_physical_clockwise,49,49,49,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,3,2,0,1,1,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_182,strategy_mirror_seed_43_base_182,43,182,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""werewolf"",""2"":""hunter"",""3"":""witch"",""4"":""villager"",""5"":""werewolf"",""6"":""seer"",""7"":""villager"",""8"":""villager"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_182_physical_clockwise,41,41,41,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,3,6,0,1,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_183,strategy_mirror_seed_43_base_183,43,183,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""seer"",""3"":""villager"",""4"":""villager"",""5"":""villager"",""6"":""werewolf"",""7"":""hunter"",""8"":""werewolf"",""9"":""werewolf"",""10"":""witch""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_183_physical_clockwise,23,23,23,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,2,2,0,1,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_184,strategy_mirror_seed_43_base_184,43,184,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""hunter"",""3"":""witch"",""4"":""werewolf"",""5"":""villager"",""6"":""werewolf"",""7"":""werewolf"",""8"":""villager"",""9"":""seer"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_184_physical_clockwise,60,60,60,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,4,9,1,4,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_185,strategy_mirror_seed_43_base_185,43,185,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""werewolf"",""2"":""villager"",""3"":""seer"",""4"":""witch"",""5"":""villager"",""6"":""werewolf"",""7"":""villager"",""8"":""hunter"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_185_physical_clockwise,60,60,60,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,4,3,0,4,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_186,strategy_mirror_seed_43_base_186,43,186,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""villager"",""3"":""werewolf"",""4"":""villager"",""5"":""hunter"",""6"":""seer"",""7"":""werewolf"",""8"":""werewolf"",""9"":""witch"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_186_physical_clockwise,38,38,38,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,village,1,0,2,6,1,2,1,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_187,strategy_mirror_seed_43_base_187,43,187,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""werewolf"",""3"":""seer"",""4"":""witch"",""5"":""villager"",""6"":""werewolf"",""7"":""hunter"",""8"":""werewolf"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_187_physical_clockwise,43,43,43,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,3,3,1,3,0,0,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_188,strategy_mirror_seed_43_base_188,43,188,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""werewolf"",""3"":""werewolf"",""4"":""seer"",""5"":""villager"",""6"":""witch"",""7"":""werewolf"",""8"":""hunter"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_188_physical_clockwise,42,42,42,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,2,4,1,2,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_189,strategy_mirror_seed_43_base_189,43,189,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""werewolf"",""3"":""hunter"",""4"":""villager"",""5"":""villager"",""6"":""witch"",""7"":""werewolf"",""8"":""werewolf"",""9"":""villager"",""10"":""seer""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_189_physical_clockwise,55,55,55,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,4,10,0,3,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_190,strategy_mirror_seed_43_base_190,43,190,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""villager"",""3"":""hunter"",""4"":""villager"",""5"":""werewolf"",""6"":""werewolf"",""7"":""villager"",""8"":""witch"",""9"":""werewolf"",""10"":""seer""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_190_physical_clockwise,56,56,56,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,village,1,0,4,10,0,1,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_191,strategy_mirror_seed_43_base_191,43,191,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""werewolf"",""2"":""villager"",""3"":""witch"",""4"":""werewolf"",""5"":""seer"",""6"":""villager"",""7"":""hunter"",""8"":""villager"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_191_physical_clockwise,56,56,56,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,4,5,0,2,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_192,strategy_mirror_seed_43_base_192,43,192,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""villager"",""3"":""villager"",""4"":""witch"",""5"":""hunter"",""6"":""werewolf"",""7"":""werewolf"",""8"":""villager"",""9"":""seer"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_192_physical_clockwise,65,65,65,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,village,1,0,4,9,0,3,1,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_193,strategy_mirror_seed_43_base_193,43,193,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""werewolf"",""2"":""villager"",""3"":""witch"",""4"":""seer"",""5"":""hunter"",""6"":""villager"",""7"":""werewolf"",""8"":""villager"",""9"":""werewolf"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_193_physical_clockwise,37,37,37,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,2,4,0,1,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_194,strategy_mirror_seed_43_base_194,43,194,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""hunter"",""2"":""villager"",""3"":""werewolf"",""4"":""villager"",""5"":""villager"",""6"":""villager"",""7"":""witch"",""8"":""werewolf"",""9"":""seer"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_194_physical_clockwise,44,44,44,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,village,1,0,3,9,0,2,1,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_195,strategy_mirror_seed_43_base_195,43,195,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""werewolf"",""2"":""villager"",""3"":""witch"",""4"":""seer"",""5"":""villager"",""6"":""werewolf"",""7"":""villager"",""8"":""hunter"",""9"":""villager"",""10"":""werewolf""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_195_physical_clockwise,63,63,63,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,4,4,0,3,0,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_196,strategy_mirror_seed_43_base_196,43,196,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""werewolf"",""2"":""hunter"",""3"":""villager"",""4"":""witch"",""5"":""villager"",""6"":""werewolf"",""7"":""villager"",""8"":""villager"",""9"":""werewolf"",""10"":""seer""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_196_physical_clockwise,69,69,69,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,village,1,0,4,10,1,4,1,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_197,strategy_mirror_seed_43_base_197,43,197,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""hunter"",""2"":""witch"",""3"":""villager"",""4"":""villager"",""5"":""seer"",""6"":""werewolf"",""7"":""werewolf"",""8"":""werewolf"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_197_physical_clockwise,38,38,38,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,village,1,0,2,5,1,2,1,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_198,strategy_mirror_seed_43_base_198,43,198,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""witch"",""2"":""hunter"",""3"":""villager"",""4"":""werewolf"",""5"":""villager"",""6"":""werewolf"",""7"":""seer"",""8"":""werewolf"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_198_physical_clockwise,46,46,46,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,3,7,0,2,1,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_199,strategy_mirror_seed_43_base_199,43,199,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""werewolf"",""3"":""werewolf"",""4"":""villager"",""5"":""werewolf"",""6"":""villager"",""7"":""seer"",""8"":""villager"",""9"":""hunter"",""10"":""witch""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_199_physical_clockwise,66,66,66,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,village,1,0,4,7,1,4,0,0,0
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_200,strategy_mirror_seed_43_base_200,43,200,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""seer"",""3"":""werewolf"",""4"":""witch"",""5"":""werewolf"",""6"":""villager"",""7"":""werewolf"",""8"":""hunter"",""9"":""villager"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_200_physical_clockwise,56,56,56,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,village,1,0,3,2,1,3,1,1,1
strategy_mirror_counterfactual,strategy_mirror_seed_43_base_201,strategy_mirror_seed_43_base_201,43,201,strategy_mirror_pair,physical_clockwise_vs_physical_counterclockwise,1,clockwise_original_counterclockwise_mirrored,"{""1"":""villager"",""2"":""villager"",""3"":""werewolf"",""4"":""werewolf"",""5"":""villager"",""6"":""hunter"",""7"":""witch"",""8"":""werewolf"",""9"":""seer"",""10"":""villager""}","{""1"":10,""2"":9,""3"":8,""4"":7,""5"":6,""6"":5,""7"":4,""8"":3,""9"":2,""10"":1}",strategy_mirror_reference_seed_43_base_201_physical_clockwise,38,38,38,1,,1,1,1,,,none,none,1,1,1,1,1,1,1,1,wolf,0,1,2,9,0,2,0,0,0
