behavioral_regime_id,decision_id,hybrid_matches_ml,hybrid_matches_neither,hybrid_matches_rule,hybrid_score_range,hybrid_top_candidate,hybrid_top_is_special,hybrid_top_role,ml_rule_disagree,ml_score_range,ml_top_candidate,ml_top_is_special,ml_top_role,policy_name,round,rule_score_range,rule_top_candidate,rule_top_is_special,rule_top_role,seed
mixed_voting_strategy,stage2b_seed_222_base_1_regime_mixed_voting_strategy_policy_selective_ml_override_round_1_decision_1,0,0,1,0.7020662519054816,9,0,villager,1,0.021610167987622053,7,0,villager,selective_ml_override,1,0.03600000000000003,9,0,villager,222
mixed_voting_strategy,stage2b_seed_222_base_1_regime_mixed_voting_strategy_policy_selective_ml_override_round_2_decision_2,1,0,0,0.7911319440197622,7,0,villager,1,0.019325568076525745,7,0,villager,selective_ml_override,2,0.32432000000000016,8,1,witch,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml_round_1_decision_1,1,0,1,1.0,4,0,villager,0,0.05693802889326083,4,0,villager,continuous_frozen_ml,1,0.03600000000000003,4,0,villager,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml_round_2_decision_2,1,0,0,0.6401915645350871,4,0,villager,1,0.05840398050288087,4,0,villager,continuous_frozen_ml,2,0.10208000000000006,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml_round_3_decision_3,0,0,1,0.21170175714872597,9,1,seer,1,0.040334692299876185,5,1,witch,continuous_frozen_ml,3,0.3279400000000001,9,1,seer,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule_round_1_decision_1,1,0,1,1.0,4,0,villager,0,0.05693802889326083,4,0,villager,existing_rule,1,0.03600000000000003,4,0,villager,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule_round_2_decision_2,1,0,0,0.6401915645350871,4,0,villager,1,0.05840398050288087,4,0,villager,existing_rule,2,0.10208000000000006,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule_round_3_decision_3,1,0,0,0.48220005077295125,4,0,villager,1,0.03512049939201667,4,0,villager,existing_rule,3,0.3010400000000002,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_existing_rule_round_4_decision_4,1,0,0,0.5610157210191187,2,0,villager,1,0.03871610894419686,2,0,villager,existing_rule,4,0.20083999999999969,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow_round_1_decision_1,1,0,1,1.0,4,0,villager,0,0.05693802889326083,4,0,villager,existing_with_ml_shadow,1,0.03600000000000003,4,0,villager,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow_round_2_decision_2,1,0,0,0.6401915645350871,4,0,villager,1,0.05840398050288087,4,0,villager,existing_with_ml_shadow,2,0.10208000000000006,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow_round_3_decision_3,1,0,0,0.48220005077295125,4,0,villager,1,0.03512049939201667,4,0,villager,existing_with_ml_shadow,3,0.3010400000000002,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow_round_4_decision_4,1,0,0,0.5610157210191187,2,0,villager,1,0.03871610894419686,2,0,villager,existing_with_ml_shadow,4,0.20083999999999969,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_high_confidence_shadow_round_1_decision_1,1,0,1,1.0,4,0,villager,0,0.05693802889326083,4,0,villager,high_confidence_shadow,1,0.03600000000000003,4,0,villager,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_high_confidence_shadow_round_2_decision_2,1,0,0,0.6401915645350871,4,0,villager,1,0.05840398050288087,4,0,villager,high_confidence_shadow,2,0.10208000000000006,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_high_confidence_shadow_round_3_decision_3,1,0,0,0.48220005077295125,4,0,villager,1,0.03512049939201667,4,0,villager,high_confidence_shadow,3,0.3010400000000002,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_high_confidence_shadow_round_4_decision_4,1,0,0,0.5610157210191187,2,0,villager,1,0.03871610894419686,2,0,villager,high_confidence_shadow,4,0.20083999999999969,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only_round_1_decision_1,1,0,1,1.0,4,0,villager,0,0.05693802889326083,4,0,villager,ml_first_kill_only,1,0.03600000000000003,4,0,villager,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only_round_2_decision_2,1,0,0,0.6401915645350871,4,0,villager,1,0.05840398050288087,4,0,villager,ml_first_kill_only,2,0.10208000000000006,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only_round_3_decision_3,1,0,0,0.48220005077295125,4,0,villager,1,0.03512049939201667,4,0,villager,ml_first_kill_only,3,0.3010400000000002,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only_round_4_decision_4,1,0,0,0.5610157210191187,2,0,villager,1,0.03871610894419686,2,0,villager,ml_first_kill_only,4,0.20083999999999969,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills_round_1_decision_1,1,0,1,1.0,4,0,villager,0,0.05693802889326083,4,0,villager,ml_first_two_kills,1,0.03600000000000003,4,0,villager,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills_round_2_decision_2,1,0,0,0.6401915645350871,4,0,villager,1,0.05840398050288087,4,0,villager,ml_first_two_kills,2,0.10208000000000006,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills_round_3_decision_3,0,0,1,0.21170175714872597,9,1,seer,1,0.040334692299876185,5,1,witch,ml_first_two_kills,3,0.3279400000000001,9,1,seer,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill_round_1_decision_1,1,0,1,1.0,4,0,villager,0,0.05693802889326083,4,0,villager,ml_single_random_kill,1,0.03600000000000003,4,0,villager,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill_round_2_decision_2,1,0,0,0.6401915645350871,4,0,villager,1,0.05840398050288087,4,0,villager,ml_single_random_kill,2,0.10208000000000006,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill_round_3_decision_3,1,0,0,0.48220005077295125,4,0,villager,1,0.03512049939201667,4,0,villager,ml_single_random_kill,3,0.3010400000000002,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill_round_4_decision_4,1,0,0,0.28949628310682896,2,0,villager,1,0.04566510034044802,2,0,villager,ml_single_random_kill,4,0.22493999999999992,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_selective_ml_override_round_1_decision_1,1,0,1,1.0,4,0,villager,0,0.05693802889326083,4,0,villager,selective_ml_override,1,0.03600000000000003,4,0,villager,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_selective_ml_override_round_2_decision_2,1,0,0,0.6401915645350871,4,0,villager,1,0.05840398050288087,4,0,villager,selective_ml_override,2,0.10208000000000006,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_selective_ml_override_round_3_decision_3,1,0,0,0.48220005077295125,4,0,villager,1,0.03512049939201667,4,0,villager,selective_ml_override,3,0.3010400000000002,8,1,hunter,222
mixed_wolf_deception_strategy,stage2b_seed_222_base_1_regime_mixed_wolf_deception_strategy_policy_selective_ml_override_round_4_decision_4,1,0,0,0.5610157210191187,2,0,villager,1,0.03871610894419686,2,0,villager,selective_ml_override,4,0.20083999999999969,8,1,hunter,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_continuous_frozen_ml_round_1_decision_1,1,0,0,0.5,4,0,villager,1,0.048370779226649785,4,0,villager,continuous_frozen_ml,1,0.0,3,1,witch,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_continuous_frozen_ml_round_2_decision_2,1,0,0,0.6196808510638299,2,1,hunter,1,0.0674939304420683,2,1,hunter,continuous_frozen_ml,2,0.1504000000000001,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_continuous_frozen_ml_round_3_decision_3,1,0,0,0.5,3,1,witch,1,0.048204657596647604,3,1,witch,continuous_frozen_ml,3,0.0,5,1,seer,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_continuous_frozen_ml_round_4_decision_4,1,0,0,0.3449851115815673,4,0,villager,1,0.03976723432893392,4,0,villager,continuous_frozen_ml,4,0.1504000000000001,6,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_existing_rule_round_1_decision_1,1,0,0,0.5,4,0,villager,1,0.048370779226649785,4,0,villager,existing_rule,1,0.0,3,1,witch,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_existing_rule_round_2_decision_2,1,0,0,0.6196808510638299,2,1,hunter,1,0.0674939304420683,2,1,hunter,existing_rule,2,0.1504000000000001,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_existing_rule_round_3_decision_3,0,0,1,0.5717982566020539,8,0,villager,1,0.06749393044206842,2,1,hunter,existing_rule,3,0.45120000000000016,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_existing_rule_round_4_decision_4,0,1,0,0.601900659688492,4,0,villager,1,0.06749393044206842,2,1,hunter,existing_rule,4,0.6016,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_existing_with_ml_shadow_round_1_decision_1,1,0,0,0.5,4,0,villager,1,0.048370779226649785,4,0,villager,existing_with_ml_shadow,1,0.0,3,1,witch,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_existing_with_ml_shadow_round_2_decision_2,1,0,0,0.6196808510638299,2,1,hunter,1,0.0674939304420683,2,1,hunter,existing_with_ml_shadow,2,0.1504000000000001,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_existing_with_ml_shadow_round_3_decision_3,0,0,1,0.5717982566020539,8,0,villager,1,0.06749393044206842,2,1,hunter,existing_with_ml_shadow,3,0.45120000000000016,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_existing_with_ml_shadow_round_4_decision_4,0,1,0,0.601900659688492,4,0,villager,1,0.06749393044206842,2,1,hunter,existing_with_ml_shadow,4,0.6016,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_high_confidence_shadow_round_1_decision_1,1,0,0,0.5,4,0,villager,1,0.048370779226649785,4,0,villager,high_confidence_shadow,1,0.0,3,1,witch,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_high_confidence_shadow_round_2_decision_2,1,0,0,0.6196808510638299,2,1,hunter,1,0.0674939304420683,2,1,hunter,high_confidence_shadow,2,0.1504000000000001,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_high_confidence_shadow_round_3_decision_3,0,0,1,0.5717982566020539,8,0,villager,1,0.06749393044206842,2,1,hunter,high_confidence_shadow,3,0.45120000000000016,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_high_confidence_shadow_round_4_decision_4,0,1,0,0.601900659688492,4,0,villager,1,0.06749393044206842,2,1,hunter,high_confidence_shadow,4,0.6016,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_ml_first_kill_only_round_1_decision_1,1,0,0,0.5,4,0,villager,1,0.048370779226649785,4,0,villager,ml_first_kill_only,1,0.0,3,1,witch,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_ml_first_kill_only_round_2_decision_2,1,0,0,0.6196808510638299,2,1,hunter,1,0.0674939304420683,2,1,hunter,ml_first_kill_only,2,0.1504000000000001,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_ml_first_kill_only_round_3_decision_3,0,0,1,0.5717982566020539,8,0,villager,1,0.06749393044206842,2,1,hunter,ml_first_kill_only,3,0.45120000000000016,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_ml_first_kill_only_round_4_decision_4,0,1,0,0.601900659688492,4,0,villager,1,0.06749393044206842,2,1,hunter,ml_first_kill_only,4,0.6016,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_ml_first_two_kills_round_1_decision_1,1,0,0,0.5,4,0,villager,1,0.048370779226649785,4,0,villager,ml_first_two_kills,1,0.0,3,1,witch,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_ml_first_two_kills_round_2_decision_2,1,0,0,0.6196808510638299,2,1,hunter,1,0.0674939304420683,2,1,hunter,ml_first_two_kills,2,0.1504000000000001,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_ml_first_two_kills_round_3_decision_3,1,0,0,0.5,3,1,witch,1,0.048204657596647604,3,1,witch,ml_first_two_kills,3,0.0,5,1,seer,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_ml_single_random_kill_round_1_decision_1,1,0,0,0.5,4,0,villager,1,0.048370779226649785,4,0,villager,ml_single_random_kill,1,0.0,3,1,witch,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_ml_single_random_kill_round_2_decision_2,1,0,0,0.6196808510638299,2,1,hunter,1,0.0674939304420683,2,1,hunter,ml_single_random_kill,2,0.1504000000000001,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_ml_single_random_kill_round_3_decision_3,0,0,1,0.5717982566020539,8,0,villager,1,0.06749393044206842,2,1,hunter,ml_single_random_kill,3,0.45120000000000016,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_selective_ml_override_round_1_decision_1,1,0,0,0.5,4,0,villager,1,0.048370779226649785,4,0,villager,selective_ml_override,1,0.0,3,1,witch,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_selective_ml_override_round_2_decision_2,1,0,0,0.6196808510638299,2,1,hunter,1,0.0674939304420683,2,1,hunter,selective_ml_override,2,0.1504000000000001,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_selective_ml_override_round_3_decision_3,0,0,1,0.5717982566020539,8,0,villager,1,0.06749393044206842,2,1,hunter,selective_ml_override,3,0.45120000000000016,8,0,villager,222
speech_disabled,stage2b_seed_222_base_1_regime_speech_disabled_policy_selective_ml_override_round_4_decision_4,0,1,0,0.601900659688492,4,0,villager,1,0.06749393044206842,2,1,hunter,selective_ml_override,4,0.6016,8,0,villager,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_continuous_frozen_ml_round_1_decision_1,1,0,0,0.5,7,0,villager,1,0.05942941559395698,7,0,villager,continuous_frozen_ml,1,0.0,6,1,hunter,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_continuous_frozen_ml_round_2_decision_2,0,0,1,0.4472892053743912,3,1,seer,1,0.059962488906546096,7,0,villager,continuous_frozen_ml,2,0.4132000000000001,3,1,seer,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_continuous_frozen_ml_round_3_decision_3,0,0,1,0.8041620731779935,6,1,hunter,1,0.029962493482691643,4,0,villager,continuous_frozen_ml,3,0.5755000000000001,6,1,hunter,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_existing_rule_round_1_decision_1,1,0,0,0.5,7,0,villager,1,0.05942941559395698,7,0,villager,existing_rule,1,0.0,6,1,hunter,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_existing_rule_round_2_decision_2,0,0,1,0.4472892053743912,3,1,seer,1,0.059962488906546096,7,0,villager,existing_rule,2,0.4132000000000001,3,1,seer,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_existing_rule_round_3_decision_3,0,0,1,0.6712691099834779,5,0,villager,1,0.02942969888091751,6,1,hunter,existing_rule,3,0.14240999999999993,5,0,villager,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_existing_rule_round_4_decision_4,1,0,0,0.6236216716702674,6,1,hunter,1,0.02334702618202944,6,1,hunter,existing_rule,4,0.3564099999999999,5,0,villager,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_existing_with_ml_shadow_round_1_decision_1,1,0,0,0.5,7,0,villager,1,0.05942941559395698,7,0,villager,existing_with_ml_shadow,1,0.0,6,1,hunter,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_existing_with_ml_shadow_round_2_decision_2,0,0,1,0.4472892053743912,3,1,seer,1,0.059962488906546096,7,0,villager,existing_with_ml_shadow,2,0.4132000000000001,3,1,seer,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_existing_with_ml_shadow_round_3_decision_3,0,0,1,0.6712691099834779,5,0,villager,1,0.02942969888091751,6,1,hunter,existing_with_ml_shadow,3,0.14240999999999993,5,0,villager,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_existing_with_ml_shadow_round_4_decision_4,1,0,0,0.6236216716702674,6,1,hunter,1,0.02334702618202944,6,1,hunter,existing_with_ml_shadow,4,0.3564099999999999,5,0,villager,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_high_confidence_shadow_round_1_decision_1,1,0,0,0.5,7,0,villager,1,0.05942941559395698,7,0,villager,high_confidence_shadow,1,0.0,6,1,hunter,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_high_confidence_shadow_round_2_decision_2,0,0,1,0.4472892053743912,3,1,seer,1,0.059962488906546096,7,0,villager,high_confidence_shadow,2,0.4132000000000001,3,1,seer,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_high_confidence_shadow_round_3_decision_3,0,0,1,0.6712691099834779,5,0,villager,1,0.02942969888091751,6,1,hunter,high_confidence_shadow,3,0.14240999999999993,5,0,villager,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_high_confidence_shadow_round_4_decision_4,1,0,0,0.6236216716702674,6,1,hunter,1,0.02334702618202944,6,1,hunter,high_confidence_shadow,4,0.3564099999999999,5,0,villager,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_ml_first_kill_only_round_1_decision_1,1,0,0,0.5,7,0,villager,1,0.05942941559395698,7,0,villager,ml_first_kill_only,1,0.0,6,1,hunter,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_ml_first_kill_only_round_2_decision_2,0,0,1,0.4472892053743912,3,1,seer,1,0.059962488906546096,7,0,villager,ml_first_kill_only,2,0.4132000000000001,3,1,seer,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_ml_first_kill_only_round_3_decision_3,0,0,1,0.6712691099834779,5,0,villager,1,0.02942969888091751,6,1,hunter,ml_first_kill_only,3,0.14240999999999993,5,0,villager,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_ml_first_kill_only_round_4_decision_4,1,0,0,0.6236216716702674,6,1,hunter,1,0.02334702618202944,6,1,hunter,ml_first_kill_only,4,0.3564099999999999,5,0,villager,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_ml_first_two_kills_round_1_decision_1,1,0,0,0.5,7,0,villager,1,0.05942941559395698,7,0,villager,ml_first_two_kills,1,0.0,6,1,hunter,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_ml_first_two_kills_round_2_decision_2,0,0,1,0.4472892053743912,3,1,seer,1,0.059962488906546096,7,0,villager,ml_first_two_kills,2,0.4132000000000001,3,1,seer,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_ml_first_two_kills_round_3_decision_3,0,0,1,0.8041620731779935,6,1,hunter,1,0.029962493482691643,4,0,villager,ml_first_two_kills,3,0.5755000000000001,6,1,hunter,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_ml_first_two_kills_round_4_decision_4,1,0,1,1.0,4,0,villager,0,0.015217379454230184,4,0,villager,ml_first_two_kills,4,0.07103999999999999,4,0,villager,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_ml_single_random_kill_round_1_decision_1,1,0,0,0.5,7,0,villager,1,0.05942941559395698,7,0,villager,ml_single_random_kill,1,0.0,6,1,hunter,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_ml_single_random_kill_round_2_decision_2,0,0,1,0.4472892053743912,3,1,seer,1,0.059962488906546096,7,0,villager,ml_single_random_kill,2,0.4132000000000001,3,1,seer,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_ml_single_random_kill_round_3_decision_3,0,0,1,0.6712691099834779,5,0,villager,1,0.02942969888091751,6,1,hunter,ml_single_random_kill,3,0.14240999999999993,5,0,villager,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_selective_ml_override_round_1_decision_1,1,0,0,0.5,7,0,villager,1,0.05942941559395698,7,0,villager,selective_ml_override,1,0.0,6,1,hunter,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_selective_ml_override_round_2_decision_2,0,0,1,0.4472892053743912,3,1,seer,1,0.059962488906546096,7,0,villager,selective_ml_override,2,0.4132000000000001,3,1,seer,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_selective_ml_override_round_3_decision_3,0,0,1,0.6712691099834779,5,0,villager,1,0.02942969888091751,6,1,hunter,selective_ml_override,3,0.14240999999999993,5,0,villager,222
strong_village_information,stage2b_seed_222_base_1_regime_strong_village_information_policy_selective_ml_override_round_4_decision_4,1,0,0,0.6236216716702674,6,1,hunter,1,0.02334702618202944,6,1,hunter,selective_ml_override,4,0.3564099999999999,5,0,villager,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_continuous_frozen_ml_round_1_decision_1,0,0,1,0.9737662423330252,7,1,hunter,1,0.03781924760633493,8,1,witch,continuous_frozen_ml,1,0.03600000000000003,7,1,hunter,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_continuous_frozen_ml_round_2_decision_2,0,1,0,0.7497971927932051,10,0,villager,1,0.03993772588742894,2,0,villager,continuous_frozen_ml,2,0.30080000000000007,3,0,villager,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_continuous_frozen_ml_round_3_decision_3,1,0,1,0.7500000000000001,10,0,villager,0,0.012990423772640147,10,0,villager,continuous_frozen_ml,3,0.30080000000000007,10,0,villager,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_existing_rule_round_1_decision_1,0,0,1,0.9737662423330252,7,1,hunter,1,0.03781924760633493,8,1,witch,existing_rule,1,0.03600000000000003,7,1,hunter,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_existing_rule_round_2_decision_2,1,0,0,0.485271608645338,10,0,villager,1,0.017559623594832652,10,0,villager,existing_rule,2,0.30080000000000007,3,0,villager,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_existing_rule_round_3_decision_3,1,0,0,0.3098611625264772,10,0,villager,1,0.017559623594832707,10,0,villager,existing_rule,3,0.30080000000000007,3,0,villager,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_existing_with_ml_shadow_round_1_decision_1,0,0,1,0.9737662423330252,7,1,hunter,1,0.03781924760633493,8,1,witch,existing_with_ml_shadow,1,0.03600000000000003,7,1,hunter,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_existing_with_ml_shadow_round_2_decision_2,1,0,0,0.485271608645338,10,0,villager,1,0.017559623594832652,10,0,villager,existing_with_ml_shadow,2,0.30080000000000007,3,0,villager,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_existing_with_ml_shadow_round_3_decision_3,1,0,0,0.3098611625264772,10,0,villager,1,0.017559623594832707,10,0,villager,existing_with_ml_shadow,3,0.30080000000000007,3,0,villager,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_high_confidence_shadow_round_1_decision_1,0,0,1,0.9737662423330252,7,1,hunter,1,0.03781924760633493,8,1,witch,high_confidence_shadow,1,0.03600000000000003,7,1,hunter,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_high_confidence_shadow_round_2_decision_2,1,0,0,0.485271608645338,10,0,villager,1,0.017559623594832652,10,0,villager,high_confidence_shadow,2,0.30080000000000007,3,0,villager,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_high_confidence_shadow_round_3_decision_3,1,0,0,0.3098611625264772,10,0,villager,1,0.017559623594832707,10,0,villager,high_confidence_shadow,3,0.30080000000000007,3,0,villager,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_ml_first_kill_only_round_1_decision_1,0,0,1,0.9737662423330252,7,1,hunter,1,0.03781924760633493,8,1,witch,ml_first_kill_only,1,0.03600000000000003,7,1,hunter,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_ml_first_kill_only_round_2_decision_2,0,1,0,0.7497971927932051,10,0,villager,1,0.03993772588742894,2,0,villager,ml_first_kill_only,2,0.30080000000000007,3,0,villager,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_ml_first_kill_only_round_3_decision_3,1,0,0,0.6757950589935097,3,0,villager,1,0.04854564071363765,3,0,villager,ml_first_kill_only,3,0.45120000000000016,10,0,villager,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_ml_first_two_kills_round_1_decision_1,0,0,1,0.9737662423330252,7,1,hunter,1,0.03781924760633493,8,1,witch,ml_first_two_kills,1,0.03600000000000003,7,1,hunter,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_ml_first_two_kills_round_2_decision_2,0,1,0,0.7497971927932051,10,0,villager,1,0.03993772588742894,2,0,villager,ml_first_two_kills,2,0.30080000000000007,3,0,villager,222
weak_village_information,stage2b_seed_222_base_1_regime_weak_village_information_policy_ml_first_two_kills_round_3_decision_3,1,0,1,0.7500000000000001,10,0,villager,0,0.012990423772640147,10,0,villager,ml_first_two_kills,3,0.30080000000000007,10,0,villager,222
